[34] => 0.669		0.696		0.694		0.675		0.693		0.675		0.681		0.682		0.680		0.696		0.682		0.674		0.687		0.681		0.678		0.664		0.689		0.681		0.652		0.686		0.690		0.689		0.679		0.678		0.679		0.683		0.685		0.696		0.663		0.686		0.690		0.669		0.704		0.686		1.000		0.680		0.670		0.705		0.677		0.696		0.671		0.675		0.690		0.692		0.676		0.691		0.668		0.686		0.697		0.683		0.676		0.681		0.685		0.688		0.669		0.700		0.688		0.687		0.673		0.675		0.674		0.680		0.678		0.691		0.699		0.680		0.675		0.678		0.682		0.689		0.700		0.689		0.676		0.693		0.701		0.700		0.682		0.673		0.695		0.689		0.674		0.668		0.672		0.676		0.664		0.686		0.674		0.691		0.685		0.684		0.684		0.683		0.670		0.695		0.684		0.663		0.661		0.687		0.682		0.682		
[35] => 0.682		0.697		0.681		0.658		0.674		0.677		0.676		0.682		0.656		0.691		0.691		0.668		0.662		0.686		0.688		0.669		0.643		0.684		0.673		0.687		0.690		0.681		0.686		0.671		0.706		0.676		0.666		0.666		0.691		0.690		0.670		0.674		0.680		0.668		0.680		1.000		0.677		0.687		0.689		0.697		0.669		0.679		0.696		0.694		0.692		0.694		0.675		0.707		0.676		0.688		0.681		0.679		0.694		0.677		0.666		0.678		0.682		0.688		0.686		0.678		0.669		0.674		0.691		0.688		0.684		0.686		0.674		0.672		0.688		0.689		0.669		0.687		0.678		0.682		0.686		0.683		0.692		0.673		0.676		0.674		0.699		0.668		0.687		0.685		0.683		0.683		0.688		0.684		0.686		0.676		0.682		0.689		0.677		0.686		0.704		0.700		0.688		0.680		0.681		0.690		
[36] => 0.685		0.673		0.679		0.689		0.694		0.686		0.674		0.680		0.674		0.683		0.678		0.669		0.666		0.699		0.687		0.669		0.660		0.690		0.683		0.686		0.675		0.667		0.666		0.674		0.672		0.682		0.698		0.696		0.658		0.678		0.672		0.670		0.691		0.684		0.670		0.677		1.000		0.678		0.669		0.695		0.686		0.669		0.679		0.675		0.675		0.691		0.682		0.698		0.661		0.678		0.683		0.665		0.658		0.700		0.673		0.681		0.675		0.667		0.664		0.678		0.665		0.684		0.707		0.668		0.669		0.680		0.661		0.691		0.660		0.661		0.695		0.666		0.678		0.665		0.671		0.676		0.680		0.695		0.671		0.676		0.701		0.657		0.679		0.676		0.683		0.680		0.671		0.662		0.691		0.686		0.672		0.692		0.653		0.672		0.692		0.670		0.665		0.688		0.669		0.709		
[37] => 0.669		0.715		0.681		0.693		0.693		0.681		0.691		0.685		0.680		0.698		0.695		0.682		0.683		0.689		0.686		0.669		0.685		0.699		0.684		0.693		0.680		0.673		0.679		0.702		0.709		0.695		0.699		0.677		0.673		0.684		0.685		0.676		0.682		0.704		0.705		0.687		0.678		1.000		0.688		0.705		0.694		0.681		0.691		0.704		0.672		0.674		0.689		0.705		0.700		0.702		0.698		0.686		0.669		0.697		0.681		0.698		0.703		0.683		0.694		0.677		0.690		0.693		0.692		0.678		0.696		0.684		0.685		0.674		0.696		0.690		0.692		0.668		0.668		0.688		0.692		0.693		0.683		0.680		0.689		0.696		0.683		0.675		0.686		0.686		0.681		0.693		0.695		0.681		0.687		0.670		0.691		0.683		0.678		0.692		0.674		0.683		0.671		0.692		0.688		0.680		
[38] => 0.674		0.696		0.668		0.669		0.703		0.692		0.694		0.685		0.669		0.672		0.675		0.677		0.679		0.680		0.688		0.686		0.664		0.675		0.677		0.684		0.692		0.678		0.677		0.691		0.703		0.696		0.697		0.683		0.665		0.674		0.680		0.686		0.683		0.676		0.677		0.689		0.669		0.688		1.000		0.671		0.677		0.674		0.689		0.677		0.688		0.666		0.670		0.706		0.671		0.699		0.689		0.689		0.670		0.697		0.680		0.663		0.675		0.678		0.686		0.685		0.675		0.684		0.693		0.669		0.678		0.677		0.668		0.693		0.670		0.683		0.678		0.674		0.683		0.666		0.694		0.683		0.690		0.672		0.692		0.695		0.687		0.666		0.690		0.688		0.670		0.673		0.700		0.688		0.684		0.668		0.660		0.675		0.661		0.676		0.680		0.696		0.674		0.704		0.673		0.693		
[39] => 0.691		0.702		0.678		0.684		0.696		0.707		0.702		0.711		0.706		0.685		0.706		0.676		0.677		0.704		0.693		0.682		0.682		0.712		0.673		0.703		0.703		0.683		0.689		0.691		0.698		0.704		0.702		0.695		0.664		0.699		0.693		0.677		0.694		0.704		0.696		0.697		0.695		0.705		0.671		1.000		0.697		0.690		0.696		0.704		0.685		0.721		0.686		0.695		0.683		0.700		0.691		0.668		0.689		0.702		0.695		0.695		0.694		0.705		0.688		0.686		0.667		0.715		0.712		0.694		0.688		0.694		0.681		0.676		0.676		0.692		0.696		0.675		0.683		0.689		0.715		0.703		0.701		0.696		0.688		0.705		0.677		0.660		0.683		0.686		0.687		0.697		0.710		0.693		0.696		0.678		0.689		0.696		0.676		0.716		0.692		0.690		0.676		0.691		0.681		0.678		
[40] => 0.675		0.676		0.671		0.675		0.694		0.678		0.694		0.692		0.672		0.680		0.692		0.676		0.671		0.683		0.692		0.678		0.672		0.677		0.699		0.695		0.680		0.668		0.686		0.688		0.689		0.694		0.692		0.686		0.661		0.677		0.681		0.656		0.685		0.690		0.671		0.669		0.686		0.694		0.677		0.697		1.000		0.676		0.682		0.694		0.676		0.690		0.679		0.697		0.665		0.704		0.686		0.679		0.670		0.686		0.684		0.704		0.684		0.681		0.691		0.667		0.686		0.695		0.688		0.679		0.678		0.677		0.688		0.660		0.658		0.666		0.683		0.673		0.666		0.691		0.689		0.682		0.668		0.678		0.687		0.703		0.696		0.690		0.679		0.690		0.666		0.691		0.693		0.669		0.666		0.677		0.686		0.712		0.667		0.668		0.696		0.689		0.670		0.670		0.659		0.680		
[41] => 0.665		0.705		0.673		0.684		0.675		0.672		0.671		0.692		0.678		0.693		0.690		0.680		0.670		0.684		0.676		0.677		0.661		0.698		0.669		0.678		0.699		0.687		0.680		0.682		0.660		0.668		0.706		0.669		0.682		0.675		0.695		0.674		0.693		0.679		0.675		0.679		0.669		0.681		0.674		0.690		0.676		1.000		0.667		0.688		0.665		0.707		0.681		0.674		0.684		0.683		0.696		0.683		0.677		0.684		0.689		0.693		0.664		0.662		0.674		0.668		0.690		0.684		0.696		0.685		0.664		0.683		0.664		0.682		0.681		0.672		0.706		0.674		0.675		0.674		0.672		0.676		0.682		0.678		0.706		0.699		0.694		0.674		0.680		0.690		0.679		0.679		0.689		0.674		0.680		0.694		0.666		0.683		0.678		0.685		0.687		0.671		0.668		0.676		0.672		0.667		
[42] => 0.691		0.686		0.681		0.683		0.698		0.684		0.703		0.689		0.682		0.706		0.683		0.691		0.676		0.691		0.700		0.675		0.663		0.669		0.689		0.700		0.693		0.690		0.693		0.687		0.667		0.693		0.699		0.704		0.657		0.702		0.688		0.682		0.687		0.695		0.690		0.696		0.679		0.691		0.689		0.696		0.682		0.667		1.000		0.686		0.697		0.686		0.692		0.706		0.681		0.700		0.684		0.675		0.701		0.708		0.678		0.692		0.688		0.685		0.702		0.684		0.691		0.685		0.699		0.682		0.699		0.689		0.680		0.672		0.707		0.665		0.708		0.683		0.668		0.685		0.695		0.695		0.702		0.683		0.678		0.679		0.698		0.660		0.700		0.683		0.687		0.683		0.699		0.671		0.682		0.673		0.670		0.680		0.675		0.683		0.685		0.683		0.672		0.700		0.704		0.688		
[43] => 0.671		0.717		0.695		0.686		0.703		0.658		0.671		0.694		0.666		0.693		0.695		0.677		0.675		0.688		0.696		0.681		0.666		0.674		0.688		0.712		0.707		0.692		0.698		0.673		0.690		0.699		0.688		0.690		0.691		0.684		0.680		0.678		0.696		0.701		0.692		0.694		0.675		0.704		0.677		0.704		0.694		0.688		0.686		1.000		0.674		0.698		0.680		0.701		0.688		0.711		0.705		0.703		0.692		0.689		0.679		0.685		0.694		0.700		0.682		0.696		0.677		0.703		0.692		0.695		0.697		0.688		0.694		0.688		0.678		0.694		0.685		0.675		0.670		0.679		0.680		0.678		0.687		0.675		0.690		0.702		0.700		0.683		0.682		0.690		0.682		0.688		0.706		0.703		0.692		0.689		0.687		0.694		0.686		0.680		0.689		0.677		0.670		0.684		0.680		0.693		
[44] => 0.691		0.678		0.684		0.674		0.694		0.692		0.691		0.684		0.673		0.706		0.688		0.707		0.671		0.692		0.682		0.687		0.693		0.670		0.687		0.692		0.696		0.671		0.681		0.693		0.686		0.695		0.709		0.680		0.688		0.692		0.688		0.698		0.687		0.688		0.676		0.692		0.675		0.672		0.688		0.685		0.676		0.665		0.697		0.674		1.000		0.681		0.682		0.697		0.683		0.705		0.696		0.692		0.682		0.680		0.692		0.687		0.701		0.683		0.683		0.682		0.690		0.706		0.702		0.682		0.686		0.691		0.674		0.673		0.691		0.687		0.693		0.677		0.702		0.687		0.699		0.684		0.700		0.682		0.695		0.698		0.693		0.696		0.684		0.690		0.717		0.677		0.688		0.690		0.707		0.675		0.686		0.685		0.673		0.690		0.688		0.684		0.687		0.695		0.681		0.692		
[45] => 0.696		0.703		0.680		0.683		0.684		0.703		0.674		0.679		0.688		0.699		0.690		0.696		0.686		0.687		0.691		0.695		0.675		0.704		0.678		0.702		0.681		0.680		0.695		0.684		0.672		0.695		0.698		0.692		0.675		0.693		0.705		0.698		0.693		0.684		0.691		0.694		0.691		0.674		0.666		0.721		0.690		0.707		0.686		0.698		0.681		1.000		0.686		0.692		0.663		0.700		0.692		0.679		0.676		0.687		0.693		0.691		0.697		0.698		0.686		0.690		0.676		0.681		0.692		0.683		0.688		0.699		0.691		0.685		0.675		0.684		0.685		0.691		0.694		0.681		0.689		0.691		0.707		0.680		0.683		0.687		0.714		0.694		0.692		0.684		0.676		0.694		0.702		0.695		0.665		0.677		0.696		0.696		0.687		0.695		0.674		0.676		0.682		0.695		0.660		0.698		
[46] => 0.686		0.684		0.674		0.677		0.683		0.680		0.694		0.690		0.675		0.678		0.689		0.698		0.674		0.691		0.678		0.675		0.666		0.682		0.683		0.664		0.678		0.667		0.681		0.678		0.672		0.690		0.688		0.683		0.676		0.688		0.685		0.693		0.683		0.682		0.668		0.675		0.682		0.689		0.670		0.686		0.679		0.681		0.692		0.680		0.682		0.686		1.000		0.691		0.673		0.686		0.693		0.665		0.666		0.690		0.673		0.666		0.667		0.665		0.674		0.682		0.657		0.684		0.695		0.678		0.672		0.690		0.673		0.675		0.666		0.673		0.688		0.685		0.673		0.692		0.695		0.694		0.669		0.683		0.697		0.691		0.690		0.688		0.677		0.685		0.687		0.686		0.679		0.682		0.684		0.673		0.683		0.665		0.675		0.676		0.690		0.677		0.680		0.682		0.671		0.681		
[47] => 0.686		0.679		0.695		0.681		0.706		0.696		0.686		0.697		0.674		0.699		0.693		0.682		0.699		0.707		0.695		0.676		0.686		0.698		0.690		0.683		0.697		0.681		0.702		0.703		0.694		0.699		0.709		0.677		0.690		0.689		0.683		0.673		0.684		0.710		0.686		0.707		0.698		0.705		0.706		0.695		0.697		0.674		0.706		0.701		0.697		0.692		0.691		1.000		0.661		0.694		0.704		0.681		0.691		0.691		0.703		0.717		0.698		0.697		0.677		0.689		0.698		0.693		0.707		0.683		0.676		0.692		0.681		0.704		0.673		0.686		0.693		0.683		0.683		0.686		0.697		0.684		0.678		0.694		0.702		0.682		0.701		0.676		0.698		0.687		0.697		0.672		0.690		0.705		0.695		0.678		0.696		0.697		0.682		0.686		0.689		0.686		0.675		0.684		0.681		0.694		
[48] => 0.657		0.682		0.678		0.671		0.675		0.673		0.686		0.702		0.668		0.700		0.677		0.675		0.676		0.675		0.678		0.679		0.662		0.693		0.684		0.670		0.684		0.665		0.655		0.664		0.671		0.699		0.679		0.686		0.666		0.680		0.676		0.681		0.685		0.668		0.697		0.676		0.661		0.700		0.671		0.683		0.665		0.684		0.681		0.688		0.683		0.663		0.673		0.661		1.000		0.673		0.671		0.673		0.664		0.692		0.683		0.677		0.668		0.671		0.677		0.668		0.677		0.685		0.691		0.675		0.665		0.672		0.669		0.673		0.660		0.686		0.675		0.663		0.668		0.690		0.660		0.677		0.672		0.673		0.673		0.681		0.683		0.667		0.677		0.696		0.671		0.687		0.684		0.667		0.675		0.672		0.683		0.679		0.651		0.683		0.673		0.648		0.674		0.672		0.666		0.671		
[49] => 0.695		0.710		0.699		0.713		0.698		0.696		0.695		0.698		0.686		0.699		0.675		0.685		0.675		0.702		0.677		0.681		0.684		0.704		0.700		0.715		0.707		0.699		0.701		0.694		0.690		0.711		0.699		0.693		0.694		0.701		0.681		0.704		0.691		0.692		0.683		0.688		0.678		0.702		0.699		0.700		0.704		0.683		0.700		0.711		0.705		0.700		0.686		0.694		0.673		1.000		0.699		0.710		0.681		0.698		0.694		0.712		0.697		0.698		0.708		0.689		0.706		0.692		0.680		0.692		0.710		0.695		0.698		0.683		0.686		0.689		0.695		0.685		0.694		0.678		0.694		0.685		0.699		0.683		0.705		0.711		0.699		0.691		0.674		0.709		0.692		0.705		0.689		0.707		0.680		0.675		0.688		0.686		0.695		0.685		0.676		0.706		0.696		0.707		0.696		0.704		
[50] => 0.683		0.696		0.700		0.685		0.688		0.697		0.680		0.690		0.672		0.685		0.694		0.680		0.679		0.696		0.691		0.692		0.670		0.701		0.695		0.710		0.701		0.697		0.696		0.694		0.680		0.698		0.712		0.677		0.689		0.703		0.685		0.688		0.699		0.690		0.676		0.681		0.683		0.698		0.689		0.691		0.686		0.696		0.684		0.705		0.696		0.692		0.693		0.704		0.671		0.699		1.000		0.676		0.671		0.712		0.710		0.689		0.697		0.673		0.689		0.704		0.679		0.690		0.685		0.689		0.679		0.690		0.681		0.710		0.660		0.692		0.685		0.676		0.682		0.688		0.689		0.685		0.683		0.684		0.686		0.719		0.696		0.680		0.690		0.692		0.690		0.704		0.686		0.702		0.690		0.683		0.681		0.696		0.678		0.692		0.688		0.694		0.681		0.678		0.672		0.693		
[51] => 0.674		0.685		0.669		0.668		0.690		0.680		0.664		0.689		0.677		0.702		0.677		0.674		0.674		0.681		0.696		0.681		0.652		0.675		0.683		0.691		0.694		0.662		0.677		0.690		0.690		0.691		0.692		0.691		0.693		0.652		0.672		0.691		0.693		0.681		0.681		0.679		0.665		0.686		0.689		0.668		0.679		0.683		0.675		0.703		0.692		0.679		0.665		0.681		0.673		0.710		0.676		1.000		0.665		0.704		0.682		0.693		0.687		0.673		0.681		0.686		0.668		0.690		0.688		0.670		0.691		0.670		0.680		0.662		0.680		0.673		0.663		0.669		0.679		0.679		0.665		0.674		0.685		0.677		0.694		0.706		0.700		0.668		0.679		0.687		0.689		0.678		0.691		0.682		0.679		0.675		0.686		0.693		0.670		0.668		0.675		0.687		0.672		0.670		0.679		0.689		
[52] => 0.673		0.664		0.692		0.660		0.679		0.682		0.678		0.683		0.673		0.697		0.672		0.673		0.673		0.688		0.665		0.682		0.670		0.672		0.677		0.687		0.687		0.671		0.681		0.686		0.689		0.687		0.696		0.654		0.669		0.681		0.686		0.694		0.671		0.679		0.685		0.694		0.658		0.669		0.670		0.689		0.670		0.677		0.701		0.692		0.682		0.676		0.666		0.691		0.664		0.681		0.671		0.665		1.000		0.681		0.671		0.688		0.672		0.677		0.685		0.680		0.696		0.678		0.676		0.693		0.682		0.672		0.684		0.682		0.675		0.682		0.676		0.668		0.683		0.691		0.691		0.689		0.684		0.673		0.689		0.681		0.717		0.683		0.669		0.693		0.668		0.673		0.685		0.686		0.686		0.691		0.682		0.687		0.674		0.706		0.702		0.690		0.673		0.688		0.674		0.680		
[53] => 0.688		0.696		0.694		0.690		0.697		0.697		0.704		0.702		0.681		0.700		0.675		0.691		0.680		0.698		0.703		0.673		0.676		0.692		0.687		0.710		0.696		0.673		0.678		0.688		0.693		0.681		0.688		0.683		0.680		0.668		0.694		0.688		0.698		0.700		0.688		0.677		0.700		0.697		0.697		0.702		0.686		0.684		0.708		0.689		0.680		0.687		0.690		0.691		0.692		0.698		0.712		0.704		0.681		1.000		0.691		0.693		0.682		0.685		0.685		0.701		0.683		0.677		0.683		0.697		0.684		0.669		0.677		0.677		0.680		0.679		0.718		0.691		0.693		0.691		0.697		0.707		0.684		0.700		0.689		0.709		0.698		0.680		0.667		0.688		0.708		0.679		0.712		0.685		0.694		0.682		0.704		0.679		0.675		0.701		0.681		0.691		0.698		0.693		0.676		0.689		
[54] => 0.687		0.671		0.691		0.683		0.688		0.696		0.680		0.702		0.700		0.703		0.676		0.681		0.684		0.671		0.667		0.678		0.658		0.685		0.668		0.705		0.685		0.671		0.671		0.669		0.666		0.697		0.689		0.663		0.696		0.690		0.677		0.672		0.675		0.680		0.669		0.666		0.673		0.681		0.680		0.695		0.684		0.689		0.678		0.679		0.692		0.693		0.673		0.703		0.683		0.694		0.710		0.682		0.671		0.691		1.000		0.691		0.704		0.669		0.670		0.691		0.673		0.670		0.672		0.696		0.682		0.669		0.674		0.672		0.669		0.673		0.698		0.671		0.669		0.660		0.683		0.687		0.690		0.678		0.697		0.703		0.692		0.674		0.679		0.699		0.687		0.684		0.697		0.690		0.692		0.672		0.690		0.685		0.674		0.669		0.681		0.680		0.675		0.674		0.694		0.685		
[55] => 0.672		0.694		0.690		0.695		0.665		0.677		0.663		0.701		0.679		0.699		0.679		0.687		0.687		0.694		0.701		0.699		0.669		0.695		0.676		0.702		0.707		0.676		0.677		0.677		0.682		0.691		0.695		0.679		0.690		0.677		0.697		0.677		0.667		0.694		0.700		0.678		0.681		0.698		0.663		0.695		0.704		0.693		0.692		0.685		0.687		0.691		0.666		0.717		0.677		0.712		0.689		0.693		0.688		0.693		0.691		1.000		0.686		0.672		0.678		0.694		0.675		0.686		0.687		0.688		0.698		0.679		0.678		0.664		0.699		0.672		0.674		0.704		0.672		0.675		0.703		0.683		0.673		0.697		0.690		0.688		0.685		0.685		0.679		0.693		0.679		0.684		0.688		0.685		0.686		0.686		0.691		0.692		0.677		0.691		0.698		0.663		0.668		0.689		0.683		0.706		
[56] => 0.683		0.686		0.676		0.685		0.679		0.679		0.687		0.671		0.705		0.674		0.695		0.669		0.692		0.684		0.668		0.673		0.669		0.671		0.681		0.683		0.675		0.688		0.679		0.670		0.660		0.697		0.689		0.680		0.673		0.667		0.682		0.694		0.676		0.676		0.688		0.682		0.675		0.703		0.675		0.694		0.684		0.664		0.688		0.694		0.701		0.697		0.667		0.698		0.668		0.697		0.697		0.687		0.672		0.682		0.704		0.686		1.000		0.675		0.676		0.676		0.668		0.669		0.681		0.671		0.675		0.679		0.671		0.677		0.675		0.681		0.673		0.674		0.684		0.680		0.696		0.673		0.692		0.689		0.689		0.690		0.673		0.685		0.690		0.693		0.675		0.681		0.684		0.677		0.688		0.663		0.691		0.683		0.654		0.700		0.665		0.681		0.666		0.679		0.668		0.687		
[57] => 0.658		0.685		0.672		0.663		0.681		0.677		0.703		0.667		0.665		0.658		0.680		0.679		0.679		0.683		0.698		0.662		0.666		0.680		0.654		0.677		0.675		0.688		0.690		0.679		0.684		0.674		0.692		0.665		0.664		0.682		0.693		0.680		0.663		0.681		0.687		0.688		0.667		0.683		0.678		0.705		0.681		0.662		0.685		0.700		0.683		0.698		0.665		0.697		0.671		0.698		0.673		0.673		0.677		0.685		0.669		0.672		0.675		1.000		0.679		0.680		0.686		0.690		0.685		0.682		0.674		0.679		0.684		0.677		0.679		0.680		0.681		0.672		0.694		0.667		0.687		0.708		0.677		0.672		0.675		0.675		0.691		0.674		0.666		0.681		0.672		0.677		0.683		0.710		0.667		0.686		0.689		0.691		0.668		0.671		0.689		0.672		0.673		0.688		0.685		0.682		
[58] => 0.664		0.688		0.686		0.685		0.676		0.668		0.685		0.693		0.670		0.693		0.672		0.687		0.685		0.689		0.676		0.662		0.675		0.684		0.675		0.706		0.690		0.656		0.685		0.682		0.679		0.690		0.693		0.683		0.678		0.698		0.669		0.672		0.672		0.693		0.673		0.686		0.664		0.694		0.686		0.688		0.691		0.674		0.702		0.682		0.683		0.686		0.674		0.677		0.677		0.708		0.689		0.681		0.685		0.685		0.670		0.678		0.676		0.679		1.000		0.660		0.674		0.673		0.685		0.685		0.675		0.675		0.670		0.663		0.668		0.676		0.673		0.668		0.675		0.688		0.679		0.681		0.674		0.665		0.686		0.685		0.708		0.673		0.677		0.665		0.675		0.682		0.693		0.686		0.681		0.698		0.666		0.683		0.662		0.685		0.692		0.666		0.653		0.701		0.680		0.669		
[59] => 0.674		0.691		0.664		0.686		0.690		0.674		0.678		0.683		0.694		0.670		0.671		0.681		0.663		0.694		0.702		0.665		0.660		0.683		0.691		0.697		0.680		0.681		0.689		0.689		0.680		0.693		0.684		0.680		0.682		0.667		0.689		0.678		0.686		0.674		0.675		0.678		0.678		0.677		0.685		0.686		0.667		0.668		0.684		0.696		0.682		0.690		0.682		0.689		0.668		0.689		0.704		0.686		0.680		0.701		0.691		0.694		0.676		0.680		0.660		1.000		0.667		0.680		0.705		0.671		0.684		0.680		0.685		0.679		0.668		0.681		0.680		0.661		0.670		0.686		0.703		0.693		0.703		0.677		0.683		0.715		0.705		0.675		0.693		0.689		0.671		0.693		0.692		0.681		0.685		0.660		0.707		0.681		0.681		0.679		0.663		0.688		0.679		0.686		0.682		0.699		
[60] => 0.673		0.685		0.679		0.685		0.699		0.673		0.688		0.683		0.677		0.684		0.679		0.676		0.661		0.680		0.674		0.682		0.678		0.678		0.693		0.690		0.682		0.674		0.672		0.677		0.666		0.708		0.675		0.678		0.672		0.664		0.678		0.675		0.688		0.683		0.674		0.669		0.665		0.690		0.675		0.667		0.686		0.690		0.691		0.677		0.690		0.676		0.657		0.698		0.677		0.706		0.679		0.668		0.696		0.683		0.673		0.675		0.668		0.686		0.674		0.667		1.000		0.682		0.677		0.679		0.705		0.653		0.664		0.666		0.673		0.673		0.702		0.677		0.680		0.677		0.687		0.694		0.670		0.676		0.685		0.698		0.681		0.671		0.679		0.682		0.667		0.685		0.694		0.690		0.692		0.666		0.669		0.678		0.668		0.709		0.685		0.682		0.663		0.690		0.686		0.685		
[61] => 0.664		0.694		0.683		0.705		0.702		0.698		0.696		0.681		0.702		0.689		0.703		0.687		0.686		0.695		0.678		0.683		0.682		0.688		0.671		0.675		0.695		0.682		0.700		0.678		0.668		0.681		0.703		0.688		0.678		0.692		0.689		0.681		0.697		0.709		0.680		0.674		0.684		0.693		0.684		0.715		0.695		0.684		0.685		0.703		0.706		0.681		0.684		0.693		0.685		0.692		0.690		0.690		0.678		0.677		0.670		0.686		0.669		0.690		0.673		0.680		0.682		1.000		0.693		0.673		0.673		0.683		0.677		0.668		0.672		0.691		0.673		0.670		0.692		0.682		0.691		0.685		0.694		0.702		0.682		0.691		0.694		0.681		0.689		0.704		0.683		0.678		0.674		0.702		0.685		0.687		0.682		0.684		0.674		0.690		0.684		0.673		0.684		0.692		0.678		0.674		
[62] => 0.683		0.687		0.685		0.674		0.684		0.690		0.671		0.686		0.680		0.690		0.682		0.678		0.700		0.687		0.685		0.697		0.671		0.704		0.690		0.695		0.691		0.677		0.688		0.686		0.702		0.690		0.718		0.685		0.683		0.697		0.700		0.690		0.702		0.691		0.678		0.691		0.707		0.692		0.693		0.712		0.688		0.696		0.699		0.692		0.702		0.692		0.695		0.707		0.691		0.680		0.685		0.688		0.676		0.683		0.672		0.687		0.681		0.685		0.685		0.705		0.677		0.693		1.000		0.687		0.682		0.678		0.683		0.679		0.687		0.680		0.691		0.695		0.691		0.705		0.700		0.674		0.713		0.698		0.681		0.710		0.719		0.701		0.701		0.683		0.684		0.699		0.699		0.706		0.706		0.697		0.683		0.690		0.710		0.696		0.699		0.680		0.690		0.679		0.686		0.695		
[63] => 0.652		0.695		0.695		0.662		0.682		0.704		0.698		0.695		0.668		0.693		0.680		0.673		0.690		0.683		0.681		0.693		0.670		0.691		0.686		0.713		0.704		0.689		0.673		0.683		0.697		0.697		0.682		0.669		0.671		0.700		0.688		0.679		0.690		0.676		0.691		0.688		0.668		0.678		0.669		0.694		0.679		0.685		0.682		0.695		0.682		0.683		0.678		0.683		0.675		0.692		0.689		0.670		0.693		0.697		0.696		0.688		0.671		0.682		0.685		0.671		0.679		0.673		0.687		1.000		0.681		0.694		0.680		0.683		0.676		0.689		0.693		0.684		0.699		0.691		0.696		0.688		0.682		0.676		0.694		0.692		0.695		0.673		0.674		0.674		0.678		0.687		0.716		0.699		0.691		0.673		0.694		0.709		0.676		0.704		0.698		0.691		0.692		0.686		0.674		0.685		
